student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
1180,22,17.2,22.79326963024512,17165.0,21560,37780,32.4,992,4529.0,8677.865365853659,24,33,75.9,50,46.4,28.0,289,29.0,169,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
169,20,20.95158466646544,22.79326963024512,0.0,23430,24795,89.3,166,8120.0,8677.865365853659,27,42,48.6,67,9.1,63.0,517,50.3,426,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
397,21,23.0,24.6,35515.0,41774,38763,12.8,354,3294.0,8677.865365853659,0,0,72.2,75,3.7,8.0,42,2.8,3,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10803,33,28.6,24.6,38836.0,34964,38763,94.8,2157,3834.0,8677.865365853659,27,27,41.5,62,45.2,20.0,83,48.9,55,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
224,21,20.95158466646544,22.79326963024512,22133.0,26415,24795,100.0,375,4698.0,8677.865365853659,55,66,62.6,71,24.0,56.0,517,57.64853159299911,257,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
212,31,20.95158466646544,22.79326963024512,24748.0,26415,24795,99.5,233,5685.0,8677.865365853659,52,62,81.1,61,72.0,56.0,517,100.0,143,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
513,35,20.95158466646544,22.79326963024512,54123.0,21312,24795,69.8,676,4135.0,8677.865365853659,1,61,63.6,61,35.6,12.0,81,57.64853159299911,210,20,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
335,26,20.95158466646544,22.79326963024512,18260.0,26415,24795,100.0,616,3871.0,8677.865365853659,0,59,63.0,80,22.2,56.0,517,57.64853159299911,328,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
295,32,26.7,24.6,46756.0,48576,38763,66.8,355,3851.0,8677.865365853659,0,20,75.2,67,15.6,13.0,54,67.4,5,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4805,15,15.9,22.79326963024512,40306.0,42194,37780,58.5,4120,4241.0,8677.865365853659,7,14,45.1,54,32.8,25.0,289,55.8,1011,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1167,14,21.6,24.6,69116.0,49186,38763,57.7,1047,4753.0,8677.865365853659,7,7,71.9,41,27.3,8.0,106,29.2,27,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4140,15,18.1,24.6,33666.0,46698,38763,52.1,7557,4837.0,8677.865365853659,21,24,82.3,67,10.8,48.0,169,25.4,101,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
112,21,20.95158466646544,22.79326963024512,36115.0,26415,24795,95.5,117,8296.0,8677.865365853659,62,66,91.0,62,87.5,56.0,517,57.64853159299911,45,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
303,17,22.8,22.79326963024512,76653.0,42745,37780,64.0,320,5272.0,9539.0,28,61,90.5,53,25.4,17.0,33,32.0,49,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1146,22,20.95158466646544,22.79326963024512,14171.0,21312,24795,100.0,1713,5009.0,8677.865365853659,40,72,49.5,72,59.4,12.0,517,57.64853159299911,1525,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
608,29,23.2,24.6,67036.0,53245,38763,100.0,626,3625.0,8677.865365853659,27,42,59.6,88,36.4,64.0,124,70.3,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
209,19,24.7,24.6,83352.0,44867,38763,100.0,265,4329.0,8677.865365853659,40,46,57.9,100,23.7,16.0,343,52.4,15,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2552,15,17.3,24.6,49155.0,35488,38763,15.9,2157,4641.0,8677.865365853659,5,5,64.4,40,5.3,9.0,386,3.0,52,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
386,24,17.3,24.6,34912.0,35488,38763,65.0,811,5717.0,8677.865365853659,0,0,76.6,67,42.9,9.0,124,34.6,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
248,21,28.6,24.6,38955.0,40421,38763,77.8,250,3631.0,8677.865365853659,27,42,59.8,67,9.7,19.0,54,51.0,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
756,23,20.95158466646544,22.79326963024512,0.0,27386,24795,45.2,614,6254.176693925234,8677.865365853659,66,66,47.57205688701607,62,45.107476882430646,11.0,517,42.8,178,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
581,21,28.3,24.6,29062.0,52332,38763,67.5,673,4186.0,8677.865365853659,27,42,70.1,67,9.0,9.0,517,75.2,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
118,21,20.95158466646544,22.79326963024512,0.0,26415,24795,100.0,150,7585.0,8677.865365853659,52,70,81.7,62,16.7,56.0,517,100.0,84,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
195,21,28.6,24.6,36726.0,34964,38763,100.0,184,4260.0,8677.865365853659,33,33,57.5,67,75.0,20.0,124,58.8,6,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7396,14,16.5,22.79326963024512,49445.0,33283,37780,48.0,5302,2856.0,14.0,5,18,25.9,60,24.6,14.0,106,59.7,1384,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3885,36,22.4,22.5,38217.0,125902,101725,39.9,3175,4883.0,8677.865365853659,27,42,42.2,67,8.7,74.0,386,57.64853159299911,426,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
793,19,23.9,21.5,121756.0,34779,66436,100.0,946,7622.0,40346.0,56,65,28.6,81,74.3,36.0,252,85.6,202,20,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1551,24,20.95158466646544,24.6,23038.0,25661,38763,100.0,2123,5051.0,8677.865365853659,58,58,59.9,67,25.4,23.0,5,57.64853159299911,48,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
686,21,20.95158466646544,22.79326963024512,0.0,23430,24795,100.0,1101,5587.0,8677.865365853659,39,59,89.6,81,42.1,63.0,517,57.64853159299911,320,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
466,37,20.95158466646544,22.79326963024512,21196.0,21127,24795,100.0,767,3259.0,8677.865365853659,6,67,63.1,64,79.5,17.0,517,57.64853159299911,498,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1256,30,20.95158466646544,22.79326963024512,9128.0,23430,24795,72.8,1457,5434.0,8677.865365853659,28,40,78.9,59,13.0,63.0,517,42.4,99,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
255,29,28.0,24.6,35975.0,42765,38763,72.5,345,4796.0,8677.865365853659,27,42,86.7,67,27.9,15.0,517,72.8,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1657,17,20.5,22.79326963024512,59647.0,24502,37780,31.8,997,3219.0,819.0,17,19,30.7,46,100.0,19.0,289,65.3,124,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
959,17,20.95158466646544,24.6,90393.0,25661,38763,100.0,886,4567.0,8677.865365853659,18,24,43.4,63,27.7,23.0,343,100.0,196,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9477,24,20.4,22.79326963024512,25608.0,25969,37780,28.2,5260,2943.0,8677.865365853659,7,16,24.5,64,21.1,20.0,125,20.4,681,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,22,20.4,22.79326963024512,25652.0,25969,37780,31.0,8047,3023.0,8677.865365853659,10,19,22.7,63,21.4,20.0,125,32.4,1425,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
396,32,25.1,24.6,51592.0,34675,38763,97.2,602,3238.0,8677.865365853659,27,42,53.3,50,38.5,15.0,517,72.0,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
645,28,20.95158466646544,22.79326963024512,10793.0,18614,24795,100.0,1083,3091.0,8677.865365853659,0,80,54.1,90,44.8,37.0,517,57.64853159299911,749,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
655,21,20.95158466646544,22.79326963024512,23148.0,18614,24795,100.0,977,4793.0,8677.865365853659,48,64,51.9,68,64.0,37.0,517,57.64853159299911,453,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1158,19,24.9,22.79326963024512,97259.0,44481,24795,79.4,1404,6022.0,8677.865365853659,6,26,72.4,51,50.0,22.0,517,76.1,443,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2746,21,20.95158466646544,22.79326963024512,23394.0,18614,24795,100.0,3453,7983.0,8677.865365853659,27,99,73.1,70,49.7,37.0,517,100.0,1180,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
110,21,24.2,22.5,23671.0,71929,101725,19.1,63,10417.0,8677.865365853659,27,42,60.9,100,18.8,47.0,106,57.64853159299911,426,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5678,28,21.3,21.5,80605.0,81610,66436,84.1,5291,5559.0,1670.0,27,42,40.2,70,61.4,41.0,124,71.5,384,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
219,19,19.3,25.9,19435.0,18384,34510,91.3,284,4883.0,8677.865365853659,22,25,43.5,71,21.4,6.0,73,62.1,36,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
678,12,28.9,22.79326963024512,21403.0,21543,24795,100.0,1060,3823.0,8677.865365853659,39,55,68.9,56,47.6,11.0,517,57.64853159299911,265,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
404,11,20.9,22.79326963024512,115904.0,51197,37780,51.0,325,4347.0,10831.0,0,20,33.7,51,35.7,11.0,33,66.7,15,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,18,18.0,22.79326963024512,57622.0,59231,37780,55.5,2157,3162.0,8677.865365853659,5,19,33.2,63,19.1,35.0,99,55.9,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8631,9,12.8,22.79326963024512,78433.0,44144,37780,33.9,5112,2365.0,8677.865365853659,9,30,17.4,82,33.8,29.13617259736621,99,35.8,984,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1244,19,17.2,22.79326963024512,16181.0,21560,37780,28.6,1112,3834.0,8677.865365853659,46,52,66.7,60,41.3,28.0,111,23.1,157,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2216,24,17.2,22.79326963024512,12331.0,21560,37780,38.5,1964,4850.0,8677.865365853659,19,29,73.0,59,53.7,28.0,289,31.0,373,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
472,17,17.1,25.9,16852.0,16852,34510,100.0,855,3902.0,8677.865365853659,48,59,75.5,64,45.9,1.0,83,57.64853159299911,591,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
383,21,20.95158466646544,22.79326963024512,21492.0,21127,24795,85.1,598,4699.0,8677.865365853659,50,60,73.8,62,36.4,17.0,517,57.64853159299911,427,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1263,21,18.1,24.6,50829.0,46698,38763,69.7,1605,4626.0,8677.865365853659,27,100,73.4,72,18.0,48.0,124,58.7,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
478,33,27.1,24.6,33849.0,55816,38763,77.0,427,3867.0,8677.865365853659,27,42,72.0,100,6.2,5.0,54,71.3,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
400,39,22.4,24.6,35967.0,61375,38763,73.5,483,4353.0,8677.865365853659,0,0,79.3,67,9.5,16.0,54,58.0,11,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
432,36,23.9,24.6,35402.0,47221,38763,80.6,510,4166.0,8677.865365853659,27,42,67.6,67,4.3,22.0,517,84.3,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
650,39,23.9,24.6,24872.0,47221,38763,88.5,729,4431.0,8677.865365853659,27,42,73.2,67,7.8,22.0,517,87.5,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10738,23,25.0,21.5,61411.0,79310,66436,82.4,7843,8393.0,2284.0,12,47,43.1,82,48.5,32.0,169,41.8,1075,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
326,10,12.4,24.6,67619.0,60623,38763,39.9,184,5666.0,8677.865365853659,27,42,53.8,25,10.8,2.0,106,0.0,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
490,24,20.95158466646544,22.79326963024512,21061.0,23430,24795,100.0,897,3586.0,8677.865365853659,0,77,45.7,83,36.8,63.0,517,57.64853159299911,569,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
780,23,17.3,24.6,29858.0,35488,38763,64.4,1335,5544.0,8677.865365853659,27,100,73.9,67,22.0,9.0,124,67.3,1,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
113,21,20.95158466646544,22.79326963024512,8440.0,15535,24795,100.0,97,4518.0,8677.865365853659,75,82,77.9,73,66.7,3.0,517,96.7,87,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
580,31,28.9,22.79326963024512,29023.0,21543,24795,65.9,544,4981.0,8677.865365853659,1,55,89.2,58,56.2,11.0,517,65.7,72,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
576,18,19.6,24.6,132342.0,43085,38763,66.1,591,7022.0,8677.865365853659,13,34,35.0,71,46.2,28.0,114,61.2,66,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
177,38,20.95158466646544,22.79326963024512,32014.0,18614,24795,100.0,246,2826.0,8677.865365853659,38,38,86.6,63,100.0,37.0,517,57.64853159299911,369,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8020,15,23.6,22.79326963024512,40564.0,25729,37780,35.4,5634,4146.0,302.0,5,14,41.0,50,32.3,22.0,128,33.6,836,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
343,30,25.3,22.5,111947.0,62622,101725,95.9,90,9180.0,8677.865365853659,43,43,17.2,44,6.7,10.0,42,71.1,79,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1877,23,24.2,22.5,54464.0,71929,101725,69.4,1997,5497.0,2060.0,0,11,71.1,49,49.7,47.0,106,31.0,27,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
449,38,18.1,24.6,33130.0,46698,38763,71.0,626,4740.0,8677.865365853659,50,50,81.0,67,31.2,48.0,124,52.4,4,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
435,10,18.0,24.6,45370.0,59081,38763,25.7,342,3788.0,8677.865365853659,27,42,71.6,25,12.4,15.0,79,0.0,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
497,30,22.4,24.6,36745.0,61375,38763,87.1,547,4201.0,8677.865365853659,27,42,69.9,67,55.3,16.0,517,67.9,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
279,20,22.4,24.6,18243.0,61375,38763,100.0,383,2554.0,8677.865365853659,52,52,67.1,63,3.2,16.0,114,100.0,17,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
720,30,28.6,24.6,32053.0,34964,38763,80.3,867,3675.0,8677.865365853659,8,17,63.2,67,21.1,20.0,124,69.0,46,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
787,23,20.95158466646544,22.79326963024512,18157.0,15562,24795,100.0,1132,5173.0,8677.865365853659,27,67,42.6,65,50.0,5.0,517,57.64853159299911,693,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
396,17,20.95158466646544,25.9,24931.0,31169,34510,100.0,581,4221.0,8677.865365853659,55,83,76.4,63,36.0,4.0,73,57.64853159299911,151,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
422,21,20.95158466646544,22.79326963024512,31882.0,23430,24795,89.6,544,4325.0,8677.865365853659,50,60,80.7,70,17.9,63.0,517,57.64853159299911,358,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1533,18,17.2,22.79326963024512,18286.0,21560,37780,28.8,1321,4547.0,8677.865365853659,16,26,72.5,60,49.0,28.0,111,41.4,196,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
476,40,23.0,24.6,31595.0,41774,38763,73.5,504,3907.0,8677.865365853659,15,21,69.8,67,24.1,8.0,54,59.0,19,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
431,16,20.95158466646544,24.6,64712.0,27738,38763,100.0,458,4894.0,8677.865365853659,27,42,88.2,67,0.0,20.0,517,100.0,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
304,32,20.95158466646544,22.79326963024512,49513.0,35515,24795,60.2,284,4413.0,8677.865365853659,0,50,87.6,53,20.7,42.0,517,61.9,16,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
614,24,27.6,24.6,43022.0,43576,38763,38.6,783,3755.0,8677.865365853659,27,42,77.6,67,28.0,24.0,124,83.3,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
359,38,20.95158466646544,22.79326963024512,11035.0,24274,24795,100.0,654,4336.0,8677.865365853659,17,58,64.6,37,24.0,5.0,517,57.64853159299911,306,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1418,26,20.95158466646544,22.79326963024512,11927.0,23430,24795,71.3,1723,4651.0,8677.865365853659,26,30,85.6,63,50.0,63.0,517,49.3,184,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1249,34,20.95158466646544,22.79326963024512,8837.0,23430,24795,65.9,1513,4788.0,8677.865365853659,40,46,72.5,64,59.2,63.0,517,36.0,131,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
574,21,20.95158466646544,22.79326963024512,23781.0,23430,24795,88.9,894,4174.0,8677.865365853659,59,68,68.5,69,33.3,63.0,81,57.64853159299911,560,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1029,21,20.95158466646544,22.79326963024512,14922.0,23430,24795,92.6,1382,4050.0,8677.865365853659,65,72,74.4,79,43.2,63.0,517,57.64853159299911,779,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
344,38,23.2,24.6,31929.0,53245,38763,100.0,421,4194.0,8677.865365853659,27,42,76.6,67,10.0,64.0,517,57.64853159299911,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,36,20.95158466646544,24.6,22860.0,25661,38763,100.0,2157,3911.0,8677.865365853659,0,7,60.6,34,2.0,23.0,79,51.1,1144,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5340,15,23.2,24.6,49049.0,53245,38763,100.0,4569,3649.0,8677.865365853659,0,16,44.3,50,9.1,64.0,386,32.9,231,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
258,8,20.95158466646544,22.79326963024512,132176.0,21127,24795,100.0,1710,7500.0,8677.865365853659,51,78,85.0,86,26.8,17.0,517,100.0,212,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
269,37,18.1,24.6,36238.0,46698,38763,68.0,326,4375.0,8677.865365853659,27,42,68.0,67,22.0,48.0,54,69.4,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
279,21,20.95158466646544,22.79326963024512,28656.0,25317,24795,100.0,393,3538.0,8677.865365853659,6,62,91.6,68,27.8,39.0,517,57.64853159299911,250,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
617,30,20.95158466646544,22.79326963024512,136499.0,43579,24795,100.0,1112,4317.0,8677.865365853659,22,55,66.4,53,24.2,8.0,517,57.64853159299911,757,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
495,25,21.6,22.5,24549.0,63809,101725,100.0,963,4438.0,8677.865365853659,64,64,81.4,67,28.9,5.0,124,100.0,14,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
239,21,20.95158466646544,22.79326963024512,13107.0,24922,24795,100.0,419,3308.0,8677.865365853659,46,47,39.6,55,20.0,2.0,517,57.64853159299911,221,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
364,34,20.95158466646544,22.79326963024512,38967.0,24922,24795,100.0,395,3611.0,8677.865365853659,13,32,84.3,44,4.9,2.0,517,100.0,87,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
457,18,22.0,22.5,58945.0,107831,101725,93.9,465,3602.0,8677.865365853659,34,37,45.3,68,26.5,11.0,5,91.5,116,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
994,27,27.7,22.79326963024512,19418.0,23966,24795,100.0,1495,3403.0,8677.865365853659,0,70,31.6,75,46.2,6.0,517,57.64853159299911,529,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
570,23,22.6,24.6,34951.0,54039,38763,55.4,571,4901.0,8677.865365853659,27,42,73.1,67,15.5,17.0,83,48.4,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125,15,22.8,22.5,30787.0,108407,101725,100.0,130,5564.0,8677.865365853659,0,66,96.2,81,75.0,29.13617259736621,106,13.0,3,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
438,22,21.3,25.9,24812.0,29254,34510,100.0,604,3750.0,8677.865365853659,39,57,78.3,41,54.0,3.0,517,57.64853159299911,513,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
448,35,27.6,24.6,35445.0,43576,38763,100.0,512,4228.0,8677.865365853659,27,42,78.2,67,8.5,24.0,517,68.6,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
563,30,20.95158466646544,22.79326963024512,26679.0,21525,24795,100.0,805,4830.0,8677.865365853659,32,57,65.1,69,57.1,5.0,517,57.64853159299911,329,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
405,26,20.95158466646544,22.79326963024512,20711.0,26415,24795,100.0,460,4174.0,8677.865365853659,61,66,72.4,61,53.5,56.0,81,57.64853159299911,214,20,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
585,29,23.9,24.6,30376.0,47221,38763,78.5,689,3969.0,8677.865365853659,27,42,62.8,67,5.6,22.0,517,86.2,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
408,22,19.3,25.9,16575.0,18384,34510,100.0,859,3978.0,8677.865365853659,47,69,74.2,73,48.7,6.0,517,57.64853159299911,509,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
207,14,20.95158466646544,22.79326963024512,38973.0,34961,24795,100.0,324,3222.0,8677.865365853659,12,19,52.8,80,25.0,3.0,517,57.64853159299911,41,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
138,33,28.4,22.79326963024512,12033.0,18728,24795,62.3,263,4282.0,8677.865365853659,66,66,36.9,50,34.6,17.0,517,50.0,30,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
260,18,28.4,22.79326963024512,12871.0,18728,24795,65.4,388,4100.0,8677.865365853659,70,70,34.5,51,42.4,17.0,517,78.1,57,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
94,17,22.2,24.6,97039.0,68971,38763,94.7,115,6425.0,8677.865365853659,36,36,41.2,64,0.0,9.0,114,87.9,36,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4104,29,23.8,21.5,0.0,65118,66436,83.6,3545,12589.0,12245.0,42,67,34.5,78,63.1,18.0,169,28.2,148,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3626,34,23.8,21.5,0.0,65118,66436,85.9,3326,13013.0,12538.0,29,49,46.4,77,70.1,18.0,169,18.9,176,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
457,40,23.2,24.6,28392.0,53245,38763,78.8,522,4651.0,8677.865365853659,10,10,76.3,67,9.4,64.0,54,83.9,19,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125,29,23.2,24.6,38931.0,53245,38763,38.4,114,3188.0,8677.865365853659,27,42,48.0,67,12.8,64.0,43,62.5,426,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
317,38,20.95158466646544,22.79326963024512,21638.0,25317,24795,100.0,629,5906.0,8677.865365853659,16,40,56.0,71,57.1,39.0,517,57.64853159299911,345,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
125,38,23.9,24.6,19679.0,47221,38763,100.0,114,3648.0,8677.865365853659,27,42,61.7,67,18.8,22.0,83,57.64853159299911,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
354,20,19.3,25.9,19652.0,18384,34510,100.0,552,3915.0,8677.865365853659,68,76,77.7,67,80.0,6.0,517,57.64853159299911,328,20,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
531,10,18.2,22.79326963024512,116353.0,40211,37780,56.1,436,4290.0,9208.0,5,16,56.0,55,100.0,30.0,33,58.0,106,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2272,20,22.7,22.79326963024512,31596.0,32320,37780,36.3,1301,4581.0,8677.865365853659,8,19,31.0,47,38.0,31.0,33,15.7,183,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
681,14,23.8,21.5,141135.0,65118,66436,75.5,548,5653.0,8677.865365853659,0,0,82.5,25,33.7,18.0,33,18.1,1,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
336,21,20.95158466646544,22.79326963024512,30877.0,34961,24795,40.8,433,4495.0,8677.865365853659,75,76,64.0,82,24.3,3.0,517,57.2,88,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
